ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max_GSR,min_GSR,mean_GSR,number_of_peaks,number_of_peaks_SCIPY,number_of_valleys,mean_time_between_peaks,median_time_between_peaks,mean_height_of_peaks,median_height_of_peaks,variance_height_of_peaks,ratio_of_peaks,ratio_of_valleys,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,labels
0.267132436,0.099454069,0.570663491,0.112360247,0.099919885,0.102321397,0.092515104,0.508995502,0.101648352,0.113787229,0.081615599,0.697846747,0.692838654,0.086541014,0.647058823,0.164123477,0.128092699,0.000802197,0.019089057,0.352031271,0.650192783,0.686757231,0.099919885,0.120760651,0.464990764,0.021014767,0.081294653,0.39060385,0.057379403,0.851758374,0.861941222,0.963666229,0.184782609,0.636739161,0.666334676,0.608400792,0.263307965,0.436026023,0.563973977,0.085498001,0.123819153,0.703325059,0.296674941,0.130043092,0.093813169,0.651136246,0.348863754,0.12373964,0.100458899,0.17523031,0.500401405,0.440371383,0.450621862,0.428599897,0.20086627,0.261349693,0.285140562,0.181128275,0.142237679,0.216230755,0.074310634,0.149664774,0.226226838,0.299802761,0.610594356,0.264115582,0.337150238,0.261502662,0.207556776,0.181218592,0.59260133,0.415793748,0.406997544,0.354238075,0.31083156,0.454686968,0.544270789,0.389490955,0.452722533,0.586354894,0.51556427,0.344373485,0.175391478,0.454686968,0.544270789,0.389490955,0.452722533,0.376032217,0.513441698,0.372527581,0.308991099,0.259492313,0.368940022,0.477711221,0.363344446,0.373622304,0.373500143,0.557061719,0.483825378,0.313053009,0.375284042,0.548316665,0.690739643,0.411350471,0.599562278,0.602084817,0.463356608,0.390456344,0.343640603,0.452364403,0.564768451,0.511067662,0.442166912,1
0.264652556,0.987644891,0.625587268,1,0.986972332,0.912294878,0.913970739,0.722638681,1,1,1,0.984839219,0.988923698,0.502521901,0.493589744,0.977410211,0.308913464,0.127148055,0.053909391,0.604425234,0.382385817,0.820575441,0.986972332,1,0.69426986,1,0.032757744,1,0.348851223,0.802222751,0.793813285,0.834924966,0.375,0.672037623,0.629526932,0.761589032,0.783799983,0.685075512,0.314924488,0.987023463,0.986964383,0.427799867,0.572200133,0.838383718,1,0.561001791,0.438998209,1,0.997726174,0.74337588,0.224853738,0.236222584,0.246683605,0.237633218,0.357877639,0.202453988,0.220883534,0.677140548,0.566125799,0.002484368,0.002178822,7.62E-06,0.142270883,0.089546351,0.779527942,0.128426053,0.057858533,0.399210383,0.098763226,0.134970716,0.79092382,0.590856314,0.667260217,0.572845505,0.737718738,0.494162959,0.639888837,0.59583172,0.699563237,0.578461307,0.396563404,0.438231801,0.753580314,0.494162959,0.639888837,0.59583172,0.699563237,0.196635133,0.273989773,0.243933003,0.221343202,0.134721644,0.339079886,0.653299882,0.638142653,0.437909552,0.807379664,0.732913047,0.552952143,0.248352334,0.4770228,0.538808345,0.239171755,0.576681794,0.726340905,0.583998973,0.583994617,0.436326127,0.552213288,0.903724542,0.601331755,0.531644023,0.460217973,0
0.00277729,0.279759578,0.996465437,0.420260815,0.280654572,0.29495547,0.200693936,0.988755622,0.211538462,0.157945778,0.215041783,0.767212584,0.815371382,0.225909212,0.298642534,0.405400906,0.026443799,0.000173311,0.270497708,0.91191878,0.088475267,0.451608556,0.280654572,0.489825758,0.369068632,0.158384503,0.116198023,0.703981739,0.310336909,0.986363638,0.986212754,0.945916974,1,0.746669845,0.737566319,0.76587738,0.574232969,0.707229664,0.292770336,0.2886024,0.271790073,0.622415332,0.377584668,0.475738051,0.432495173,0.649415891,0.350584109,0.448620935,0.392469686,0.58379264,0.268519905,0.220875796,0.259337564,0.244502368,0.363291825,0.063558282,0.069344043,0.466159954,0.402691261,0.001114539,0.000322337,1.07E-05,0.282615165,0.053057199,0.673655464,0.262207236,0.134580403,0.252228222,0.05978173,0.109949156,0.658279251,0.154499397,0.109366342,0.644904375,0.209326186,0.257635968,0.222586166,0.491984926,0.210784299,0.097459489,0.147968664,0.521981346,0.33746834,0.257635968,0.222586166,0.491984926,0.210784299,0.067771144,0.118500231,0.157133628,0.277280373,0.039110181,0.437739689,0.641430314,0.546295312,0.09618534,0.67921676,0.411494614,0.218942918,0.455714217,0.317353991,0.375141789,0.518176888,0.506244098,0.923118406,0.483129606,0.266040671,0.540407867,0.414232294,0.43328359,0.189335427,0.585827039,0.253610201,0
0.122528028,0.870687003,0.819518205,0.887555007,0.874557847,0.712958764,0.712954392,0.94077961,0.31043956,0.252678447,0.602785515,0.82712184,0.857364815,0.466153438,0.131659612,0.724700171,0.222701978,0.015341965,0.055606217,0.620174975,0.378942795,0.770734336,0.874557847,0.893345463,0.684602545,0.800616393,0.034218985,0.964148692,0.314345969,0.67468114,0.703216093,0.842061077,0.335526316,0.706012907,0.634537701,0.833116729,0.725960857,0.71472752,0.28527248,0.890166961,0.849053152,0.404016611,0.595983389,0.733460033,0.905249425,0.556699243,0.443300757,0.887761232,0.890343709,0.501249871,0.131093637,0.223484776,0.262841845,0.246852657,0.563616676,0.16809816,0.183400268,0.26279176,0.230634817,0.000948454,0.000518142,2.25E-06,0.5755212,0.185207101,0.384589446,0.476302468,0.310629794,0.163988955,0.191149372,0.452482206,0.373400882,0.564496691,0.559652674,0.432387186,0.47939349,0.622237672,0.629127385,0.325513347,0.559298902,0.181625198,0.702214501,0.970181609,0.487195327,0.622237672,0.629127385,0.325513347,0.559298902,0.204382784,0.320441051,0.233253818,0.389717847,0.153843937,0.284180405,0.511310501,0.750242548,0.317532883,0.27521726,0.756983825,0.593485678,0.139434618,0.179410797,0.65464952,0.370614142,0.401026261,0.553800808,0.97745567,0.669286137,0.367078652,0.222786388,0.398359515,0.189768888,0.429950141,0.143200958,0
0.482823753,0.142254827,0.341917113,0.462024846,0.142161189,0.524097007,0.163317328,0.25149925,0.336538462,0.500449868,0.293314763,0.703304486,0.712425754,0.285638439,0.509449028,0.010746047,0.00422289,0.000488571,0.047951316,0.582286022,0.416003332,0.207934916,0.142161189,0.574437735,0.134415812,0.100118105,0.331217175,0.631064626,0.801538927,0.670237154,0.657463523,0.803600219,0.10625,0.503949748,0.590390473,0.39227505,0.531845496,0.461194543,0.538805457,0.124108651,0.171899254,0.542755773,0.457244227,0.526755716,0.536612506,0.536784599,0.463215401,0.448203528,0.460343382,0.491630769,0.094378749,0.36184564,0.316460928,0.347151022,0.41959935,0.452760736,0.493975904,0.331174535,0.258592782,0.076306088,0.067879794,0.00732199,0.287314193,0.33530572,0.620479311,0.272375808,0.487679345,0.867299377,0.763631623,0.183702222,0.626753388,0.32725742,0.243261003,0.445559045,0.196850251,0.348661996,0.377551787,0.496374545,0.442428874,0.727297047,0.413473122,0.312315116,0.41611606,0.348661996,0.377551787,0.496374545,0.442428874,0.616993215,0.128768408,0.144614309,0.509026014,0.121973449,0.620664241,0.474328989,0.466230575,0.31184312,0.318080449,0.387056362,0.264088247,0.281644854,0.145232222,0.517068574,0.620643342,0.473460647,0.229306747,0.388984682,0.280468574,0.351119873,0.240382857,0.503375188,0.248562641,0.694409059,0.389452296,1
0.096809438,0.721631865,0.848940838,0.831849052,0.72144409,0.655411105,0.579419348,0.946026987,0.247252747,0.195463717,0.396935933,0.845032095,0.879587201,0.525086276,0.336930038,0.36187799,0.173463403,0.027985356,0.033914997,0.490919458,0.503683175,0.732746315,0.72144409,0.891054104,0.556077914,0.663109549,0.057844551,0.933783752,0.385168682,0.892650602,0.862693798,0.902314088,0.607142858,0.675579023,0.629607103,0.751841208,0.659918584,0.681590803,0.318409197,0.721542054,0.722918689,0.418737608,0.581262392,0.740952285,0.895784658,0.521971219,0.478028781,0.809354939,0.849982215,0.558690762,0.110063248,0.236251619,0.24366217,0.235706746,0.50730915,0.067607362,0.073761714,0.678698162,0.530790548,0.000756508,0.000521108,1.09E-06,0.202731701,0.029980276,0.790684397,0.161165494,0.181430655,0.467478173,0.167760474,0.123973337,0.780162919,0.348939593,0.423500001,0.600418033,0.740654252,0.29618247,0.448842075,0.717337344,0.737012651,0.379118734,0.454026231,0.761654867,1,0.29618247,0.448842075,0.717337344,0.737012651,0.467802913,0.555631208,0.765849053,1,0.848620565,0.611308718,0.201120636,0.026245874,0.478660934,0.23947202,0.354189026,0.431012094,0.463516719,0.690522622,0.219436604,0.330592402,0.657894804,0.940622298,0.293371194,0.363946277,0.149170911,0.116070694,0.353159114,0.431395452,0.440636715,0.408815586,0
0.194170167,0.749804114,0.699336787,0.844037031,0.74949759,0.731580742,0.660226019,0.756371814,0.804945055,0.783207078,0.762116992,0.956013559,0.94307306,0.504645607,0.434196592,0.942746466,0.27141961,0.036050291,0.059683561,0.636236677,0.360742715,0.800856071,0.74949759,0.893988515,0.577948115,0.690054819,0.053175927,0.940200606,0.372266147,0.752275355,0.736570908,0.831322269,0.271276595,0.689749575,0.646213291,0.76257266,0.651371937,0.681130232,0.318869768,0.7491937,0.751505881,0.457004059,0.542995941,0.767377504,0.879822631,0.553242323,0.446757677,0.839275446,0.845392921,0.753051444,0.302835522,0.31021252,0.300545548,0.295839636,0.064212236,0.106503067,0.116198126,0.092156886,0.072368824,0.068275891,0.034443762,0.010217354,0.027457983,0.049506903,0.472076807,0.393916089,0.419041788,0.404872167,0.350193876,0.144353801,0.483612523,0.392978053,0.457432798,0.56528076,0.501409846,0.289210619,0.367623191,0.744806204,0.561611787,0.402574038,0.654538372,0.667154062,0.736383775,0.289210619,0.367623191,0.744806204,0.561611787,0.57410789,0.420127939,0.351172806,0.453654943,0.306822277,0.469232702,0.302272586,0.320988051,0.6313033,0.472718772,0.272382424,0.328887369,0.696783939,0.521732363,0.307391294,0.587079972,0.612122161,0.873372495,0.451960858,0.259816953,0.791579574,0.591148364,0.467270031,0.396103297,0.066756489,0.304046677,1
0.159752509,0.399583198,0.724432457,0.494155798,0.39945835,0.417172002,0.343501672,0.703898051,0.424450549,0.421098785,0.355431755,0.959594756,0.931340405,0.398725776,0.668390433,0.497404879,0.098611826,0.00364852,0.08873635,0.730379537,0.269807918,0.647210599,0.39945835,0.545448394,0.486038269,0.241740214,0.075209462,0.771593199,0.265477515,0.803347595,0.772366319,0.911323328,0.265625,0.675301566,0.683739982,0.673723372,0.628024999,0.650598794,0.349401206,0.394498178,0.410853264,0.614259913,0.385740087,0.526267032,0.485015876,0.642170614,0.357829386,0.52356663,0.4644877,0.785052292,0.463997145,0.336880474,0.329743708,0.332611623,0.537628587,0.571779141,0.623828648,0.556181464,0.408741156,0.103270127,0.074845376,0.015010845,0.226226838,0.266272189,0.750675042,0.148054981,0.143243951,0.762664755,0.34380091,0.671723536,0.741201038,0.595589999,0.696842557,0.380171008,0.623967563,0.51254963,0.622678501,0.433873612,0.609043823,0.635287602,0.821883353,0.439971778,0.95186099,0.51254963,0.622678501,0.433873612,0.609043823,0.68687442,0.309812587,0.259978602,0.39065707,0.249455399,0.480748396,0.606238032,0.49008571,0.249091283,0.47132826,0.463289164,0.278132053,0.363613428,0.261039867,0.419844806,0.870542294,0.709089022,0.914332227,0.451495326,0.326067511,0.437768327,0.337463294,0.328561309,0.227291581,0.444446662,0.214494649,1
0.14346162,0.569611222,0.760156121,0.712571574,0.57037503,0.591938109,0.481187986,0.828335832,0.436813187,0.395511867,0.586629526,0.905721097,0.883278689,0.447040085,0.32708468,0.476387372,0.095566549,0.00800172,0.087632293,0.726756608,0.272210408,0.642477326,0.57037503,0.788489491,0.488269204,0.472793655,0.074590729,0.879321049,0.385015637,0.77038843,0.768844778,0.833540347,0.393518518,0.708236041,0.666656677,0.76941234,0.557675363,0.722915514,0.277084486,0.585400169,0.54755755,0.546316325,0.453683675,0.724184297,0.735520542,0.612210443,0.387789557,0.738503311,0.686579163,0.656461347,0.371781693,0.302136666,0.320258201,0.309396159,0.349214943,0.214723926,0.234270415,0.426790183,0.296161298,0.014398026,0.009605122,0.000413813,0.22779318,0.150690335,0.2140111,0.812399284,0.567161387,0.0359169,0.351675173,0.558924729,0.217998637,0.190563923,0.382507731,0.800971175,0.459578769,0.105749137,0.039697787,0.530642942,0.059741722,0.572628953,0.745514048,0.50982206,0.860445949,0.105749137,0.039697787,0.530642942,0.059741722,0.406356027,0.289208679,0.158139827,0.398006483,0.16977918,0.93602765,0.203530839,0.360551253,0.626821563,0.385361481,0.137823149,0.168854915,0.839767885,0.541960489,0.205644773,0.628473843,0.876112815,0.665464118,0.481636286,0.122902783,0.778773735,0.608695475,0.359457539,0.095263329,0.481047785,0.128470771,1
0.244028247,1,0.652841897,0.985842101,1,0.882834708,0.909076129,0.787856072,0.771978022,0.734396896,0.991643454,1,0.999523197,0.564109371,0.24531351,0.77623416,0.407028034,0.072503232,0.030422867,0.462433155,0.531044167,0.86264796,1,0.968720735,0.727878471,0.983260365,0.027948724,0.997277749,0.321664886,0.827219252,0.823124142,0.892669209,0.345930233,0.671943551,0.629538409,0.757603419,0.851093583,0.685115394,0.314884606,1,1,0.372155561,0.627844439,0.773359259,0.997856831,0.535301637,0.464698363,0.968910667,1,0.834625148,0.303858809,0.242402258,0.27400922,0.258774457,0.405522469,0.328834356,0.358768407,0.479760775,0.371396427,0.009084529,0.006531012,0.000152671,0.199599016,0.177317554,0.299652622,0.614254307,0.726060405,0.487640515,0.696895302,0.680602154,0.317301672,0.408062534,0.188539371,0.286531432,0.07649417,0.506745915,0.555923161,0.45285582,0.662183866,0.721005448,0.241676706,0.287375016,0.744449326,0.506745915,0.555923161,0.45285582,0.662183866,0.202535662,0.707209064,0.482470251,0.498714344,0.447052422,0.432662303,0.217734342,0.509585861,0.723114349,0.416044908,0.451065565,0.622549079,0.287376938,0.36123146,0.389917517,0.533912342,0.694203949,0.660879817,0.388132201,0.521985878,0.394973607,0.452004035,0.598449983,0.593322772,0.556846679,0.63862322,0
0.207967741,0.931444544,0.695355442,0.956191692,0.931347482,0.832185013,0.823590747,0.815217391,0.663461538,0.616819378,0.879387187,0.968033826,0.991689147,0.467746217,0.283894754,0.866704296,0.322675693,0.041361112,0.044987934,0.564943999,0.431680896,0.827220671,0.931347482,0.964932529,0.676552522,0.91421767,0.035464139,0.98553843,0.344884246,0.680287687,0.672060498,0.726693951,0.252976191,0.664852757,0.619431963,0.753687943,0.872269891,0.702974221,0.297025779,0.941286718,0.915101523,0.36596216,0.63403784,0.765909348,0.997146498,0.525976672,0.474023328,0.93348322,0.975347783,0.791981883,0.279572307,0.228322541,0.248739695,0.237304532,0.623172713,0.116809816,0.127443106,0.58259454,0.458109036,0.001026453,0.000784353,1.59E-06,0.287314193,0.059566075,0.655836814,0.187126462,0.163957603,0.438140723,0.188420667,0.113783105,0.648826464,0.772147574,0.57043381,0.162413588,0.290786704,0.768599795,0.678850058,0.174015004,0.663066239,0.65006324,0.555675214,0.457322472,0.815912144,0.768599795,0.678850058,0.174015004,0.663066239,0.271946149,0.373921141,0.162028713,0.375328904,0.192088522,0.26889501,0.625009079,0.383093319,0.161688352,0.229451147,0.607336818,0.515389888,0.520087533,0.728827853,0.673835145,0.641386788,0.317875907,0.410159796,0.583671849,0.529949769,0.614948272,0.743138039,0.588421598,0.441230364,0.692902286,0.557609502,0
0.192889864,0.299394668,0.673270864,0.362885689,0.300591373,0.315297532,0.265007685,0.609070465,0.385989011,0.411716906,0.31643454,0.94903843,0.899446168,0.235731351,0.568006388,0.234835249,0.070720212,0.00019863,0.05694902,0.627644814,0.373799894,0.597169241,0.300591373,0.399621821,0.48999563,0.141335509,0.074115223,0.685827855,0.191119669,0.798992631,0.810097095,0.869209324,0.303571429,0.691979941,0.706148144,0.680884133,0.25632692,0.521923134,0.478076866,0.272896697,0.344732731,0.755212027,0.244787973,0.423701244,0.31468024,0.710798337,0.289201663,0.404743786,0.322242253,0.118383635,1,0.243894289,0.27812392,0.260327162,0.338386573,0.250306748,0.273092369,0.419599393,0.33128809,0.016465433,0.005756447,0.000909435,0.34996789,0.272189349,0.386262914,0.438987362,0.552614004,0.52819866,0.453884655,0.21134701,0.376629152,0.800989415,0.593716209,0.176516423,0.21739885,0.743237552,0.66813622,0.098152822,0.429375877,0.563135265,0.619896536,0.482689802,0.476648595,0.743237552,0.66813622,0.098152822,0.429375877,0.535594858,0.727256457,0.696492125,0.390621683,0.539476836,0.266485531,0.669231172,0.477781669,0.383826237,0.353399334,0.870471425,0.819730686,0.228552678,0.564126078,0.789103567,0.924893496,0.211514981,0.656488019,0.73619133,0.819379434,0.526568798,0.617821222,0.535569226,0.725425649,0.469267856,0.566749918,1
0.185948619,0.225036556,0.680399415,0.428779628,0.225960594,0.372145422,0.196903778,0.612443778,0.56043956,0.601206932,0.446239554,0.812200977,0.914719464,0.236262278,0.486676722,0.052163442,0.014918724,1.42E-05,0.060476508,0.64247079,0.358968603,0.370015391,0.225960594,0.513557787,0.274249566,0.135672784,0.169104948,0.679316976,0.422895086,0.923252241,0.926574225,0.931642042,0.708333333,0.761304219,0.771484825,0.749386479,0.514625585,0.596999257,0.403000743,0.217512599,0.24341053,0.681875904,0.318124096,0.518147269,0.43350019,0.676125471,0.323874529,0.460406969,0.387762159,0.39592058,0.453655324,0.296022274,0.294382363,0.291356248,0.047319978,0.174233129,0.285140562,0,0,0.096032825,0.096023549,0,0.067399715,0.299802761,0.67911985,0.230326791,0.267484604,0.54957469,0.327038867,0.267141054,0.683314815,0.35208368,0.585592122,0.58970175,0.549111952,0.373344174,0.352594487,0.2311833,0.267459438,0.542887737,0.385419211,0.415367586,0.618205374,0.373344174,0.352594487,0.2311833,0.267459438,0.483298215,0.282791068,0.202387757,0.505187268,0.16977918,0.414850244,0.446333782,0.387380088,0.44922825,0.590990184,0.464395022,0.453227399,0.347496562,0.337731156,0.488311744,0.381975399,0.358858558,0.880020643,0.676441435,0.379156911,0.589867161,0.432116681,0.661782075,0.642343245,0.850930068,0.864641039,1
0.332856273,0.058051061,0.492354564,0.134500944,0.058002896,0.133544441,0.057240115,0.462893553,0.103021978,0.122370072,0.085793872,0.485221647,0.617709647,0.109901779,0.60161322,0.157977261,0.016633623,0.000555543,0.16382367,0.845043398,0.155157596,0.385264666,0.058002896,0.166001842,0.217401384,0.017189399,0.216823051,0.361309878,0.182786796,0.565262238,0.533788262,0.672578444,0.149122808,0.644529415,0.673552205,0.615855695,0.330491883,0.47931028,0.52068972,0.052595467,0.07006126,0.534862871,0.465137129,0.152416704,0.154922305,0.531177695,0.468822305,0.132220925,0.135428101,0.913219419,0.441661012,0.44230748,0.432069204,0.429711761,0.327558202,0.371779141,0.40562249,0.708862786,0.595057081,0.149071164,0.124173769,0.035267872,0.130366681,0.164102564,0.752864426,0.093370951,0.075266924,0.16171523,0.050844679,0.393105033,0.750477654,0.585015741,0.545076704,0.439011606,0.57085194,0.603959496,0.637523602,0.316628242,0.482637334,0.436676467,0.508596197,0.574150768,0.747945673,0.603959496,0.637523602,0.316628242,0.482637334,0.263493655,0.456871129,0.23415834,0.37273409,0.21409041,0.388455334,0.634321972,0.479598224,0.29170215,0.496001438,0.73842656,0.507236707,0.31111344,0.410089773,0.391674707,0.595146376,0.338309892,0.890169129,0.634642592,0.590713988,0.488010726,0.453322446,0.414297249,0.409631418,0.468750591,0.387002468,0
0.283879843,0.07489511,0.549728049,0.169826693,0.075077207,0.160131388,0.070266214,0.513493253,0.151098901,0.171091988,0.144289694,0.540676232,0.67929168,0.108839926,0.580693816,0.161201124,0.021103691,0.000337475,0.132972229,0.810455872,0.190093664,0.419076401,0.075077207,0.210382474,0.219763005,0.025207746,0.214484339,0.417587021,0.222608443,0.521363637,0.522124194,0.731653324,0.146551724,0.690789917,0.706972332,0.677056884,0.604036661,0.467494615,0.532505385,0.066686626,0.091156322,0.456718407,0.543281593,0.178997052,0.208368191,0.459239299,0.540760701,0.156507978,0.181808026,0.458326383,0.582386792,0.389827674,0.39814419,0.389012709,0.700054142,0.509202454,0.485943775,0.357884299,0.283351829,0.067997028,0.05551439,0.005553469,0.534796297,0.370808679,0.430748642,0.511200799,0.228908565,0.102300139,0.129318048,0.205314556,0.423668198,0.330143525,0.317449842,0.31694829,0.183235162,0.37607602,0.372754737,0.316299859,0.298362211,0.775853867,0.408994015,0.267026761,0.73880077,0.37607602,0.372754737,0.316299859,0.298362211,0.702283085,0.614058302,0.710454553,0.703588994,0.751444043,0.328962282,0.706091398,0.648747791,0.25737382,0.522772646,0.650941168,0.369735014,0.234356098,0.287327122,0.599503347,0.600223537,0.394863501,0.900751355,0.852835643,0.432564455,0.47310519,0.344730263,0.489159052,0.346984277,0.450940512,0.321493561,0
0.346757424,0.073708804,0.477436698,0.177327649,0.073997003,0.179073982,0.074258173,0.452023988,0.186813187,0.22691499,0.157381616,0.56227652,0.671721312,0.10751261,0.497737557,0.106680631,0.017525865,0.000449368,0.105237398,0.766136619,0.234316501,0.392636198,0.073997003,0.220619452,0.206183779,0.025900638,0.228452911,0.42164229,0.245110605,0.630064937,0.586382608,0.722276359,0.31875,0.743086091,0.746714932,0.742785755,0.395410817,0.537724575,0.462275425,0.070342893,0.084077541,0.508711459,0.491288541,0.197377676,0.21043721,0.512343367,0.487656633,0.171946785,0.182427465,0.427234741,0.363286674,0.371790658,0.392209364,0.377337165,0.563616676,0.672392638,0.642570281,0.250127849,0.185187797,0.084906128,0.072417387,0.014566824,0.5755212,0.648915187,0.427080419,0.48471454,0.461937217,0.712982749,0.495812981,0.392984034,0.409915583,0.426214739,0.293104144,0.202229379,0.179824135,0.45546727,0.383703738,0.249353857,0.277897557,0,0,0.425544637,0.000173488,0.45546727,0.383703738,0.249353857,0.277897557,0.817866642,0.509022014,0.370416378,0.482471177,0.340057582,0.25249137,0.396638996,0.736908471,0.26119565,0.289308841,0.4067653,0.315376722,0.273444558,0.292570219,0.670276275,0.449967345,0.426630177,0.526719123,0.864574234,0.312926346,0.486908881,0.349423909,0.345270602,0.260432816,0.210022685,0.201653434,0
0.39265464,0.094005663,0.42853741,0.281591583,0.094071208,0.297303597,0.099640147,0.381934033,0.353021978,0.460104845,0.300557103,0.49182635,0.751967213,0.181842315,0.779788839,0.055229995,0.006678048,0.000181479,0.134264744,0.812036018,0.188350265,0.262912381,0.094071208,0.35349248,0.154646552,0.046412482,0.295974963,0.510556868,0.466078531,0.538923078,0.54387575,0.729693958,0.111842105,0.753068351,0.759279962,0.747332494,0.352438051,0.53726793,0.46273207,0.088547166,0.106850816,0.590319511,0.409680489,0.336888227,0.318456421,0.586000747,0.413999253,0.287818203,0.27355291,0.543827445,0.235062603,0.494575792,0.455758001,0.474440404,0.668651868,0.791411043,0.801874163,0.468061102,0.393468504,0.171665385,0.160099617,0.016841399,0.453346491,0.544378698,0.377316889,0.629436144,0.753790817,0.552875088,0.649900945,0.120373244,0.378296667,0.197524941,0.187193952,0.351681379,0.09423835,0.172983244,0.132917911,0.43052984,0.20206685,0.611818544,0.668262424,0.345522334,0.733942533,0.172983244,0.132917911,0.43052984,0.20206685,0.333455848,0.2464772,0.250832218,0.510944451,0.209306847,0.404929467,0.404471584,0.298666778,0.310951457,0.255829286,0.457611156,0.464581116,0.432877925,0.437074767,0.230281239,0.35023,0.807914478,0.710672361,0.604616762,0.488137049,0.594373601,0.484798703,0.538457162,0.311649088,0.686626632,0.367430535,1
0.260413141,0.124888376,0.579447895,0.26171572,0.124804018,0.242796905,0.116162271,0.556221889,0.29532967,0.327274152,0.260724234,0.66157172,0.8273001,0.213697903,0.653128794,0.105088703,0.010600992,0.00099413,0.166297,0.846659189,0.152685551,0.323154845,0.124804018,0.320318168,0.238822802,0.053750991,0.196864566,0.533338496,0.303797753,0.439837662,0.4318091,0.531130533,0.03601695,0.668074181,0.69142349,0.646181373,0.274967029,0.453287488,0.546712512,0.108231394,0.151925207,0.758260275,0.241739725,0.342368544,0.249374798,0.728899184,0.271100816,0.29594141,0.225117547,0.801621682,0.338138402,0.49021619,0.419595672,0.430078452,0.298321603,0.506748466,0.516733601,0.501981176,0.285739905,0.210444415,0.160317977,0.044462495,0.118932381,0.209072978,0.8277573,0.152071982,0.233561274,0.739344241,0.369312195,0.25407716,0.822937669,0.279687267,0.387198094,0.704050946,0.426968592,0.213907577,0.420771045,0.93599408,0.793459272,0.533698933,0.560236957,0.55282213,0.743319646,0.213907577,0.420771045,0.93599408,0.793459272,0.263493655,0,0.086263711,0.24324505,0.013180744,0.680355371,0.249143153,0.207896553,0.408838848,0.3348357,0.313977601,0.72889964,1,0.980649514,0.372665332,0.903337989,0.639817343,0.917516532,0.650297971,0.727378752,1,1,0.558822327,0.434336164,0.393915022,0.431087713,0
0.248652065,0.115537441,0.596191561,0.212903917,0.115221124,0.19375848,0.10568784,0.550974513,0.200549451,0.220699993,0.15821727,0.639628902,0.751967213,0.33660738,0.784668619,0.146192492,0.022285754,0.000283571,0.114237522,0.782451069,0.218234144,0.426896433,0.115221124,0.227967101,0.311494976,0.038002013,0.145292263,0.479760661,0.173531622,0.650923834,0.629931592,0.800021611,0.160377358,0.893177334,0.925223686,0.862539122,0.090787444,0.630180491,0.369819509,0.115967733,0.119594737,0.968771828,0.031228172,0.278764295,0.130973562,0.926771093,0.073228907,0.247054698,0.126638134,0.85797579,0.344282932,0.387498658,0.337333778,0.349924894,0.190037899,0.284662577,0.310575636,0.424182448,0.238841339,0.142990841,0.101581516,0.023889762,0.079930454,0.132149901,0.436746825,0.411373439,0.54973294,0.731520486,0.697999831,0.108152343,0.462743989,0.559118356,0.529129324,0.4926261,0.569301473,0.465042081,0.474388245,0.399125145,0.503773252,0.58522646,0.584548429,0.426452813,0.750437828,0.465042081,0.474388245,0.399125145,0.503773252,0.366284372,0.39719142,0.296218201,0.60055692,0.325706892,0.476614862,0.284119048,0.317545735,0.726938611,0.677329442,0.376645485,0.316519782,0.311460214,0.337332491,0.68244008,0.715605773,0.186439021,0.659421635,0.279150921,0.215347141,0.374730334,0.323200042,0.450934244,0.453601789,0.463476843,0.417959048,1
